Date,Status,X,Y,Z,Source,Time,SessionTime,RPM,Speed,nGear,Throttle,Brake,DRS,Distance
2020-08-01 14:06:38.321,OnTrack,5898.0,4764.0,2064.0,pos,0 days 00:00:16.020000,0 days 01:21:38.282000,7223.6414464,97.2249984,3,39.6749952,False,8,1036.740178728825
2020-08-01 14:06:38.463,OnTrack,5930.622258136407,4789.861108135935,2064.02668240246,car,0 days 00:00:16.162000,0 days 01:21:38.424000,7468.0,99.0,3,45.0,False,8,1040.6677777777782
2020-08-01 14:06:38.541,OnTrack,5948.0,4806.0,2064.0,pos,0 days 00:00:16.240000,0 days 01:21:38.502000,7606.774772266666,100.29999786666667,3,50.19999146666667,False,8,1042.8545582866757
2020-08-01 14:06:38.703,OnTrack,5982.816781313786,4842.908613843771,2063.902104507215,car,0 days 00:00:16.402000,0 days 01:21:38.664000,7895.0,103.0,3,61.0,False,8,1047.5344444444447
2020-08-01 14:06:38.761,OnTrack,5995.0,4857.0,2064.0,pos,0 days 00:00:16.460000,0 days 01:21:38.722000,8035.1663573333335,105.41666133333334,3,63.8999936,False,8,1049.2920097677807
2020-08-01 14:06:38.943,OnTrack,6032.432047016108,4903.755305790961,2064.874209306237,car,0 days 00:00:16.642000,0 days 01:21:38.904000,8475.0,113.0,3,73.0,False,8,1055.067777777778
2020-08-01 14:06:38.981,OnTrack,6040.0,4914.0,2065.0,pos,0 days 00:00:16.680000,0 days 01:21:38.942000,8630.166144,114.4249952,3,73.791664,False,8,1056.313253108799
2020-08-01 14:06:39.183,OnTrack,6078.648760976231,4971.543942448081,2065.009166623094,car,0 days 00:00:16.882000,0 days 01:21:39.144000,9455.0,122.0,3,78.0,False,8,1063.2011111111115
2020-08-01 14:06:39.201,OnTrack,6082.0,4977.0,2065.0,pos,0 days 00:00:16.900000,0 days 01:21:39.162000,9527.149486933333,122.8999936,3,77.92500053333333,False,8,1063.8439495722305
2020-08-01 14:06:39.421,OnTrack,6122.0,5048.0,2065.0,pos,0 days 00:00:17.120000,0 days 01:21:39.382000,10408.982820266667,133.8999936,3,77.00833386666666,False,8,1072.057641894932
2020-08-01 14:06:39.423,OnTrack,6122.35606084103,5048.6720334341435,2065.0001544803094,car,0 days 00:00:17.122000,0 days 01:21:39.384000,10417.0,134.0,3,77.0,False,8,1072.1344444444446
2020-08-01 14:06:39.641,OnTrack,6160.0,5125.0,2065.0,pos,0 days 00:00:17.340000,0 days 01:21:39.602000,10389.750016,141.2666624,3,84.2666624,False,8,1080.7093331309745
2020-08-01 14:06:39.663,OnTrack,6163.585778408782,5133.209399913907,2064.999756810143,car,0 days 00:00:17.362000,0 days 01:21:39.624000,10387.0,142.0,3,85.0,False,8,1081.6011111111113
2020-08-01 14:06:39.860,OnTrack,6194.0,5211.0,2065.0,pos,0 days 00:00:17.559000,0 days 01:21:39.821000,11408.116334933333,150.20833066666665,3,97.312496,False,8,1089.8463560125192
2020-08-01 14:06:39.903,OnTrack,6200.39833904057,5228.791250238201,2064.999946157509,car,0 days 00:00:17.602000,0 days 01:21:39.864000,11631.0,152.0,3,100.0,False,8,1091.7344444444445
2020-08-01 14:06:40.080,OnTrack,6226.0,5305.0,2065.0,pos,0 days 00:00:17.779000,0 days 01:21:40.041000,11628.050001066667,163.062496,3,100.0,False,8,1099.875552802315
2020-08-01 14:06:40.143,OnTrack,6234.820319470846,5333.385701467689,2065.00116692668,car,0 days 00:00:17.842000,0 days 01:21:40.104000,11627.0,167.0,3,100.0,False,8,1102.867777777778
2020-08-01 14:06:40.300,OnTrack,6256.0,5407.0,2065.0,pos,0 days 00:00:17.999000,0 days 01:21:40.261000,11573.3583552,173.541664,3,100.0,False,8,1110.4830852857847
2020-08-01 14:06:40.383,OnTrack,6266.607429614394,5447.52913452109,2064.990097619292,car,0 days 00:00:18.082000,0 days 01:21:40.344000,11545.0,177.0,4,100.0,False,8,1114.667777777778
2020-08-01 14:06:40.520,OnTrack,6283.0,5515.0,2065.0,pos,0 days 00:00:18.219000,0 days 01:21:40.481000,11753.354069333333,185.562496,4,100.0,False,8,1121.880764739071
2020-08-01 14:06:40.623,OnTrack,6294.168303614639,5564.014860196122,2065.077517842038,car,0 days 00:00:18.322000,0 days 01:21:40.584000,11910.0,192.0,4,100.0,False,8,1127.4677777777779
2020-08-01 14:06:40.721,OnTrack,6305.0,5620.0,2065.0,pos,0 days 00:00:18.420000,0 days 01:21:40.682000,11535.5588224,195.2666624,4,100.0,False,8,1132.8595964026426
2020-08-01 14:06:40.863,OnTrack,6322.591947613178,5733.180348764082,2064.317308008085,car,0 days 00:00:18.562000,0 days 01:21:40.824000,10993.0,200.0,4,100.0,False,8,1140.8011111111114
2020-08-01 14:06:40.941,OnTrack,6330.0,5793.0,2064.0,pos,0 days 00:00:18.640000,0 days 01:21:40.902000,11166.5497152,202.27499626666668,4,100.0,False,8,1145.2264308016113
2020-08-01 14:06:41.103,OnTrack,6335.86000951878,5887.018667795113,2063.94615905821,car,0 days 00:00:18.802000,0 days 01:21:41.064000,11527.0,207.0,5,100.0,False,8,1154.6011111111113
2020-08-01 14:06:41.161,OnTrack,6336.0,5919.0,2064.0,pos,0 days 00:00:18.860000,0 days 01:21:41.122000,11601.191502933334,209.41666133333334,5,100.0,False,8,1158.03868756066
2020-08-01 14:06:41.343,OnTrack,6331.878628197888,6028.54724352372,2064.082847489538,car,0 days 00:00:19.042000,0 days 01:21:41.304000,11834.0,217.0,5,100.0,False,8,1169.067777777778
2020-08-01 14:06:41.381,OnTrack,6330.0,6052.0,2064.0,pos,0 days 00:00:19.080000,0 days 01:21:41.342000,11727.12536,218.1083296,5,100.0,False,8,1171.4029022079662
2020-08-01 14:06:41.583,OnTrack,6313.882126979434,6176.78805924366,2063.0446451832627,car,0 days 00:00:19.282000,0 days 01:21:41.544000,11159.0,224.0,5,100.0,False,8,1184.0011111111112
2020-08-01 14:06:41.601,OnTrack,6312.0,6188.0,2063.0,pos,0 days 00:00:19.300000,0 days 01:21:41.562000,11136.9501568,224.52499626666668,5,100.0,False,8,1185.1405142736778
2020-08-01 14:06:41.821,OnTrack,6283.0,6326.0,2063.0,pos,0 days 00:00:19.520000,0 days 01:21:41.782000,10867.4501568,230.94166293333333,5,100.0,False,8,1199.2712972700924
2020-08-01 14:06:41.823,OnTrack,6282.676740680178,6327.247609654853,2062.994550522697,car,0 days 00:00:19.522000,0 days 01:21:41.784000,10865.0,231.0,6,100.0,False,8,1199.4011111111113
2020-08-01 14:06:42.041,OnTrack,6240.0,6462.0,2062.0,pos,0 days 00:00:19.740000,0 days 01:21:42.002000,11125.6915136,235.541664,6,100.0,False,8,1213.6789888170483
2020-08-01 14:06:42.063,OnTrack,6234.746332429977,6475.534629232148,2062.0170639897474,car,0 days 00:00:19.762000,0 days 01:21:42.024000,11152.0,236.0,6,100.0,False,8,1215.1344444444444
2020-08-01 14:06:42.261,OnTrack,6180.0,6597.0,2063.0,pos,0 days 00:00:19.960000,0 days 01:21:42.222000,11378.16715724394,240.1422556271784,6,100.0,False,8,1228.36116961199
2020-08-01 14:06:42.302,OnTrack,6167.343643593809,6622.045680148982,2063.070927828008,car,0 days 00:00:20.001000,0 days 01:21:42.263000,11425.0,241.0,6,100.0,False,8,1231.1341666666667
2020-08-01 14:06:42.481,OnTrack,6107.0,6730.0,2063.0,pos,0 days 00:00:20.180000,0 days 01:21:42.442000,11572.6748416,245.4749952,6,100.0,False,8,1243.3845172457413
2020-08-01 14:06:42.542,OnTrack,6084.398961998006,6765.617496894598,2063.2061815663506,car,0 days 00:00:20.241000,0 days 01:21:42.503000,11623.0,247.0,6,100.0,False,8,1247.6008333333332
2020-08-01 14:06:42.701,OnTrack,6021.0,6856.0,2064.0,pos,0 days 00:00:20.400000,0 days 01:21:42.662000,11703.8249024,249.6499968,6,100.0,False,8,1258.6709045651414
2020-08-01 14:06:42.782,OnTrack,5986.630280081092,6901.287831889909,2064.106956549661,car,0 days 00:00:20.481000,0 days 01:21:42.743000,11745.0,251.0,6,100.0,False,8,1264.3341666666668
2020-08-01 14:06:42.921,OnTrack,5924.0,6977.0,2064.0,pos,0 days 00:00:20.620000,0 days 01:21:42.882000,11904.054557310903,252.38308310705133,6,100.0,False,8,1274.0749860185597
2020-08-01 14:06:42.983,OnTrack,5894.303439339161,7009.412742189141,2063.982374402124,car,0 days 00:00:20.682000,0 days 01:21:42.944000,11975.0,253.0,6,100.0,False,8,1278.46
2020-08-01 14:06:43.141,OnTrack,5814.0,7089.0,2064.0,pos,0 days 00:00:20.840000,0 days 01:21:43.102000,11745.2418528,256.9499968,6,100.0,False,8,1289.7945835153776
2020-08-01 14:06:43.223,OnTrack,5770.017717365369,7129.421286197559,2064.003144872999,car,0 days 00:00:20.922000,0 days 01:21:43.184000,11626.0,259.0,6,100.0,False,14,1295.7266666666667
2020-08-01 14:06:43.361,OnTrack,5693.0,7196.0,2064.0,pos,0 days 00:00:21.060000,0 days 01:21:43.322000,11152.200439466667,260.7249984,6,100.0,False,14,1305.7452401737087
2020-08-01 14:06:43.463,OnTrack,5634.249907817461,7243.792891613697,2063.9995094248993,car,0 days 00:00:21.162000,0 days 01:21:43.424000,10802.0,262.0,7,100.0,False,14,1313.1933333333336
2020-08-01 14:06:43.581,OnTrack,5565.0,7298.0,2064.0,pos,0 days 00:00:21.280000,0 days 01:21:43.542000,10865.916597333333,263.96666453333336,7,100.0,False,14,1321.8674801134487
2020-08-01 14:06:43.703,OnTrack,5492.753718552168,7353.386385999669,2064.000079361367,car,0 days 00:00:21.402000,0 days 01:21:43.664000,10932.0,266.0,7,100.0,False,12,1330.9266666666667
2020-08-01 14:06:43.801,OnTrack,5434.0,7398.0,2064.0,pos,0 days 00:00:21.500000,0 days 01:21:43.762000,10970.791616,268.4499968,7,100.0,False,12,1338.290358217046
2020-08-01 14:06:43.943,OnTrack,5347.483710808267,7463.616993143717,2063.999904664785,car,0 days 00:00:21.642000,0 days 01:21:43.904000,11027.0,272.0,7,100.0,False,12,1349.06
2020-08-01 14:06:44.021,OnTrack,5300.0,7500.0,2064.0,pos,0 days 00:00:21.720000,0 days 01:21:43.982000,11086.799901866667,272.9749984,7,100.0,False,12,1355.0010261220566
2020-08-01 14:06:44.183,OnTrack,5202.556612283794,7576.212947816,2064.0004758134737,car,0 days 00:00:21.882000,0 days 01:21:44.144000,11211.0,275.0,7,100.0,False,12,1367.3933333333334
2020-08-01 14:06:44.241,OnTrack,5168.0,7604.0,2064.0,pos,0 days 00:00:21.940000,0 days 01:21:44.202000,11211.0,275.4142848,7,100.0,False,12,1371.8462053844764
2020-08-01 14:06:44.461,OnTrack,5038.0,7712.0,2064.0,pos,0 days 00:00:22.160000,0 days 01:21:44.422000,11211.0,276.9857133714286,7,100.0,False,12,1388.7838233811729
2020-08-01 14:06:44.463,OnTrack,5036.818744916536,7712.988660430887,2064.0001541422653,car,0 days 00:00:22.162000,0 days 01:21:44.424000,11211.0,277.0,7,100.0,False,12,1388.937777777778
2020-08-01 14:06:44.681,OnTrack,4908.0,7821.0,2064.0,pos,0 days 00:00:22.380000,0 days 01:21:44.642000,11211.0,277.0,7,100.0,False,12,1405.710605816571
2020-08-01 14:06:44.703,OnTrack,4895.039609110718,7831.952601940353,2063.988864067254,car,0 days 00:00:22.402000,0 days 01:21:44.664000,11211.0,277.0,7,100.0,False,12,1407.4044444444444
2020-08-01 14:06:44.901,OnTrack,4779.0,7931.0,2064.0,pos,0 days 00:00:22.600000,0 days 01:21:44.862000,11211.0,277.0,7,100.0,False,12,1422.6510506392563
2020-08-01 14:06:44.943,OnTrack,4754.57571253339,7952.100351993714,2064.1378659103516,car,0 days 00:00:22.642000,0 days 01:21:44.904000,11211.0,277.0,7,100.0,False,12,1425.8711111111108
2020-08-01 14:06:45.121,OnTrack,4651.0,8042.0,2065.0,pos,0 days 00:00:22.820000,0 days 01:21:45.082000,11211.0,277.0,7,100.0,False,12,1439.482511252068
2020-08-01 14:06:45.183,OnTrack,4614.282309664186,8073.598726650671,2065.138703088508,car,0 days 00:00:22.882000,0 days 01:21:45.144000,11211.0,277.0,7,100.0,False,12,1444.3377777777778
2020-08-01 14:06:45.341,OnTrack,4519.0,8155.0,2065.0,pos,0 days 00:00:23.040000,0 days 01:21:45.302000,11624.4329984,287.5333248,7,100.0,False,12,1457.133732034398
2020-08-01 14:06:45.423,OnTrack,4468.6308074248145,8197.899607907217,2064.650541085179,car,0 days 00:00:23.122000,0 days 01:21:45.384000,11839.0,293.0,7,100.0,False,12,1463.871111111111
2020-08-01 14:06:45.561,OnTrack,4383.0,8271.0,2064.0,pos,0 days 00:00:23.260000,0 days 01:21:45.522000,11489.400324266666,294.7249984,7,100.0,False,12,1475.213681195129
2020-08-01 14:06:45.663,OnTrack,4319.649637992499,8325.608592550121,2063.8959939324513,car,0 days 00:00:23.362000,0 days 01:21:45.624000,11231.0,296.0,7,100.0,False,12,1483.6044444444447
2020-08-01 14:06:45.781,OnTrack,4246.0,8389.0,2064.0,pos,0 days 00:00:23.480000,0 days 01:21:45.742000,10977.3002752,296.49166613333335,7,100.0,False,12,1493.3220904757181
2020-08-01 14:06:45.903,OnTrack,4169.02762693582,8454.289869432245,2064.1087634914825,car,0 days 00:00:23.602000,0 days 01:21:45.864000,10715.0,297.0,8,100.0,False,12,1503.4044444444446
2020-08-01 14:06:46.001,OnTrack,4107.0,8507.0,2064.0,pos,0 days 00:00:23.700000,0 days 01:21:45.962000,10723.166656,298.2249984,8,100.0,False,12,1511.546985394677
2020-08-01 14:06:46.143,OnTrack,4017.3316191131144,8584.349880772583,2063.309951479789,car,0 days 00:00:23.842000,0 days 01:21:46.104000,10735.0,300.0,8,100.0,False,12,1523.4044444444448
2020-08-01 14:06:46.221,OnTrack,3968.0,8627.0,2063.0,pos,0 days 00:00:23.920000,0 days 01:21:46.182000,10761.90995584,300.58499904,8,100.0,False,12,1529.940785877394
2020-08-01 14:06:46.440,OnTrack,3829.0,8747.0,2063.0,pos,0 days 00:00:24.139000,0 days 01:21:46.401000,10837.46497792,302.22749952,8,100.0,False,12,1548.373829534324
2020-08-01 14:06:46.543,OnTrack,3763.8401763817574,8804.393354872534,2063.012872437451,car,0 days 00:00:24.242000,0 days 01:21:46.504000,10873.0,303.0,8,100.0,False,12,1557.0711111111113
2020-08-01 14:06:46.660,OnTrack,3690.0,8870.0,2063.0,pos,0 days 00:00:24.359000,0 days 01:21:46.621000,10875.437498666666,303.97499946666665,8,100.0,False,12,1566.9687399109498
2020-08-01 14:06:46.783,OnTrack,3612.4596814105475,8938.803433733348,2063.0192700087823,car,0 days 00:00:24.482000,0 days 01:21:46.744000,10878.0,305.0,8,100.0,False,12,1577.4044444444446
2020-08-01 14:06:46.880,OnTrack,3551.0,8993.0,2063.0,pos,0 days 00:00:24.579000,0 days 01:21:46.841000,10933.3707968,305.8083328,8,100.0,False,12,1585.6635566883429
2020-08-01 14:06:47.023,OnTrack,3459.442316548966,9072.886753331759,2062.867578699687,car,0 days 00:00:24.722000,0 days 01:21:46.984000,11015.0,307.0,8,100.0,False,12,1597.8711111111115
2020-08-01 14:06:47.100,OnTrack,3410.0,9116.0,2063.0,pos,0 days 00:00:24.799000,0 days 01:21:47.061000,11024.304158933333,307.3208330666667,8,100.0,False,12,1604.449818803003
2020-08-01 14:06:47.263,OnTrack,3305.4373718459165,9207.613544142081,2063.9176841114054,car,0 days 00:00:24.962000,0 days 01:21:47.224000,11044.0,308.0,8,100.0,False,12,1618.4044444444448
2020-08-01 14:06:47.301,OnTrack,3281.0,9229.0,2064.0,pos,0 days 00:00:25,0 days 01:21:47.262000,11043.208336,308.3166656,8,100.0,False,12,1621.6681947821135
2020-08-01 14:06:47.503,OnTrack,3150.6135756332937,9342.824199301389,2063.100224907163,car,0 days 00:00:25.202000,0 days 01:21:47.464000,11039.0,310.0,8,100.0,False,12,1639.0711111111116
2020-08-01 14:06:47.521,OnTrack,3139.0,9353.0,2063.0,pos,0 days 00:00:25.220000,0 days 01:21:47.482000,11044.1749632,310.07499946666667,8,100.0,False,12,1640.623705334161
2020-08-01 14:06:47.741,OnTrack,2997.0,9478.0,2062.0,pos,0 days 00:00:25.440000,0 days 01:21:47.702000,11107.4249632,310.99166613333335,8,100.0,False,12,1659.631113019087
2020-08-01 14:06:47.743,OnTrack,2995.7007224540553,9479.142678816792,2061.9910865763304,car,0 days 00:00:25.442000,0 days 01:21:47.704000,11108.0,311.0,8,100.0,False,12,1659.8044444444447
2020-08-01 14:06:47.961,OnTrack,2853.0,9604.0,2061.0,pos,0 days 00:00:25.660000,0 days 01:21:47.922000,11208.8249408,312.8166656,8,100.0,False,12,1678.7549982176902
2020-08-01 14:06:47.983,OnTrack,2838.526634278259,9616.541464501252,2060.9092749077026,car,0 days 00:00:25.682000,0 days 01:21:47.944000,11219.0,313.0,8,100.0,False,12,1680.6711111111115
2020-08-01 14:06:48.181,OnTrack,2708.0,9729.0,2060.0,pos,0 days 00:00:25.880000,0 days 01:21:48.142000,11258.5999744,313.82499946666667,8,100.0,False,12,1697.9359152901905
2020-08-01 14:06:48.223,OnTrack,2680.3262830452177,9752.945183989192,2059.688028256647,car,0 days 00:00:25.922000,0 days 01:21:48.184000,11267.0,314.0,8,100.0,False,12,1701.6044444444447
2020-08-01 14:06:48.401,OnTrack,2563.0,9855.0,2058.0,pos,0 days 00:00:26.100000,0 days 01:21:48.362000,11297.514263771429,314.63571382857145,8,100.0,False,12,1717.1783648185663
2020-08-01 14:06:48.503,OnTrack,2495.4791721703086,9913.915969729765,2057.0586154166003,car,0 days 00:00:26.202000,0 days 01:21:48.464000,11315.0,315.0,8,100.0,False,12,1726.1044444444447
2020-08-01 14:06:48.621,OnTrack,2418.0,9982.0,2056.0,pos,0 days 00:00:26.320000,0 days 01:21:48.582000,11340.0749728,315.0,8,100.0,False,12,1736.421172463627
2020-08-01 14:06:48.743,OnTrack,2339.790111677347,10051.71261349957,2054.8955732161317,car,0 days 00:00:26.442000,0 days 01:21:48.704000,11366.0,315.0,8,100.0,False,12,1747.1044444444444
2020-08-01 14:06:48.841,OnTrack,2277.0,10108.0,2054.0,pos,0 days 00:00:26.540000,0 days 01:21:48.802000,11366.0,315.82008239127504,8,100.0,False,12,1755.7193685973675
2020-08-01 14:06:48.982,OnTrack,2184.9851528868485,10190.427237040707,2052.700272488479,car,0 days 00:00:26.681000,0 days 01:21:48.943000,11366.0,317.0,8,100.0,False,12,1768.1497222222222
2020-08-01 14:06:49.061,OnTrack,2133.0,10237.0,2052.0,pos,0 days 00:00:26.760000,0 days 01:21:49.022000,11370.279156266666,317.32916586666664,8,100.0,False,12,1775.121071150997
2020-08-01 14:06:49.222,OnTrack,2026.8069240986613,10332.195589473447,2050.6334102665846,car,0 days 00:00:26.921000,0 days 01:21:49.183000,11379.0,318.0,8,100.0,False,12,1789.349722222222
2020-08-01 14:06:49.281,OnTrack,1988.0,10367.0,2050.0,pos,0 days 00:00:26.980000,0 days 01:21:49.242000,11385.883310933334,318.2458325333333,8,100.0,False,12,1794.5744895723676
2020-08-01 14:06:49.462,OnTrack,1869.1262996700452,10473.197931734829,2047.4867183443234,car,0 days 00:00:27.161000,0 days 01:21:49.423000,11407.0,319.0,8,100.0,False,12,1810.6163888888889
2020-08-01 14:06:49.501,OnTrack,1843.0,10496.0,2047.0,pos,0 days 00:00:27.200000,0 days 01:21:49.462000,11394.776175689927,319.0,8,100.0,False,12,1814.067659169149
2020-08-01 14:06:49.663,OnTrack,1732.2641692928778,10589.761201839663,2045.4742072648576,car,0 days 00:00:27.362000,0 days 01:21:49.624000,11344.0,319.0,8,100.0,False,12,1828.4272222222223
2020-08-01 14:06:49.721,OnTrack,1694.0,10621.0,2045.0,pos,0 days 00:00:27.420000,0 days 01:21:49.682000,11381.216584533333,319.0,8,83.08337066666667,False,12,1833.6130272910839
2020-08-01 14:06:49.903,OnTrack,1581.1200044724303,10708.050567356404,2043.4259545132527,car,0 days 00:00:27.602000,0 days 01:21:49.864000,11498.0,319.0,8,30.0,True,8,1849.6938888888888
2020-08-01 14:06:49.941,OnTrack,1557.0,10725.0,2043.0,pos,0 days 00:00:27.640000,0 days 01:21:49.902000,11298.500672,314.4083488,8,25.250016000000002,True,8,1852.8922656846144
2020-08-01 14:06:50.143,OnTrack,1422.000722812394,10809.305665487918,2040.2157725267627,car,0 days 00:00:27.842000,0 days 01:21:50.104000,10238.0,290.0,8,0.0,True,8,1869.0272222222222
2020-08-01 14:06:50.161,OnTrack,1410.0,10816.0,2040.0,pos,0 days 00:00:27.860000,0 days 01:21:50.122000,10191.050333866666,288.4250112,8,0.0,True,8,1870.420648230861
2020-08-01 14:06:50.381,OnTrack,1266.0,10885.0,2038.0,pos,0 days 00:00:28.080000,0 days 01:21:50.342000,9617.217000533334,269.1750112,8,0.0,True,8,1886.8191941269276
2020-08-01 14:06:50.383,OnTrack,1264.6848807527092,10885.523164952998,2037.9819238203586,car,0 days 00:00:28.082000,0 days 01:21:50.344000,9612.0,269.0,8,0.0,True,8,1886.9605555555554
2020-08-01 14:06:50.601,OnTrack,1123.0,10931.0,2036.0,pos,0 days 00:00:28.300000,0 days 01:21:50.562000,9539.333376,242.6583488,8,0.0,True,8,1901.5456048407932
2020-08-01 14:06:50.623,OnTrack,1109.7460354842694,10934.197094150824,2035.8556463767177,car,0 days 00:00:28.322000,0 days 01:21:50.584000,9532.0,240.0,7,0.0,True,8,1902.9605555555554
2020-08-01 14:06:50.821,OnTrack,996.0,10953.0,2035.0,pos,0 days 00:00:28.520000,0 days 01:21:50.782000,9993.999701333334,226.80000853333334,7,0.0,True,8,1915.3562217279934
2020-08-01 14:06:50.863,OnTrack,970.3107915926431,10955.585712859025,2034.820847701883,car,0 days 00:00:28.562000,0 days 01:21:50.824000,10092.0,224.0,7,0.0,True,8,1917.8938888888888
2020-08-01 14:06:51.041,OnTrack,857.0,10960.0,2034.0,pos,0 days 00:00:28.740000,0 days 01:21:51.002000,10576.413937371428,213.82857874285713,7,0.0,True,8,1928.2749333122918
2020-08-01 14:06:51.143,OnTrack,795.6741176613241,10954.765603532513,2033.5451643913539,car,0 days 00:00:28.842000,0 days 01:21:51.104000,10854.0,208.0,6,0.0,True,8,1934.0716666666667
2020-08-01 14:06:51.261,OnTrack,730.0,10944.0,2033.0,pos,0 days 00:00:28.960000,0 days 01:21:51.222000,10630.291909333333,204.55833706666667,6,0.0,True,8,1940.7152200089754
2020-08-01 14:06:51.383,OnTrack,669.3221140144258,10931.089028984654,2032.3638509364841,car,0 days 00:00:29.082000,0 days 01:21:51.344000,10399.0,201.0,5,0.0,False,8,1947.4716666666666
2020-08-01 14:06:51.481,OnTrack,622.0,10917.0,2032.0,pos,0 days 00:00:29.180000,0 days 01:21:51.442000,10250.7751936,197.7333376,5,0.8166656,False,8,1952.7843944655272
2020-08-01 14:06:51.623,OnTrack,550.9120494723342,10887.72770239458,2031.9512431486812,car,0 days 00:00:29.322000,0 days 01:21:51.584000,10036.0,193.0,5,2.0,False,8,1960.3383333333331
2020-08-01 14:06:51.701,OnTrack,514.0,10869.0,2032.0,pos,0 days 00:00:29.400000,0 days 01:21:51.662000,9968.075111466667,191.0500032,5,6.5499925333333335,False,8,1964.4398861614377
2020-08-01 14:06:51.863,OnTrack,447.14856610126066,10826.683778057055,2032.0219614931545,car,0 days 00:00:29.562000,0 days 01:21:51.824000,9827.0,187.0,5,16.0,False,8,1972.8049999999998
2020-08-01 14:06:51.921,OnTrack,426.0,10810.0,2032.0,pos,0 days 00:00:29.620000,0 days 01:21:51.882000,9795.583402666667,185.06667093333334,5,27.116642133333336,False,8,1975.7254678953823
2020-08-01 14:06:52.103,OnTrack,367.4890079629087,10750.6319640162,2031.922936899725,car,0 days 00:00:29.802000,0 days 01:21:52.064000,9697.0,179.0,5,62.0,False,8,1984.738333333333
2020-08-01 14:06:52.141,OnTrack,356.0,10736.0,2032.0,pos,0 days 00:00:29.840000,0 days 01:21:52.102000,9685.6000384,179.1583328,5,63.7416608,False,8,1986.6279898182602
2020-08-01 14:06:52.343,OnTrack,297.72479073307045,10644.687519600122,2032.946742887107,car,0 days 00:00:30.042000,0 days 01:21:52.304000,9625.0,180.0,5,73.0,False,8,1996.738333333333
2020-08-01 14:06:52.361,OnTrack,293.0,10636.0,2033.0,pos,0 days 00:00:30.060000,0 days 01:21:52.322000,9645.9248512,180.14999893333334,5,73.59999573333333,False,8,1997.6421566378117
2020-08-01 14:06:52.581,OnTrack,243.0,10528.0,2033.0,pos,0 days 00:00:30.280000,0 days 01:21:52.542000,9901.6748512,181.98333226666668,5,80.93332906666667,False,8,2008.7689916990535
2020-08-01 14:06:52.583,OnTrack,242.61115313702055,10527.038191460273,2032.999229614245,car,0 days 00:00:30.282000,0 days 01:21:52.544000,9904.0,182.0,5,81.0,False,8,2008.8716666666662
2020-08-01 14:06:52.801,OnTrack,208.0,10423.0,2033.0,pos,0 days 00:00:30.500000,0 days 01:21:52.762000,10345.4497408,187.4499968,5,86.4499968,False,8,2020.243245476608
2020-08-01 14:06:52.823,OnTrack,205.5159746541927,10411.855486033191,2032.9920194763895,car,0 days 00:00:30.522000,0 days 01:21:52.784000,10390.0,188.0,5,87.0,False,8,2021.4049999999997
2020-08-01 14:06:53.020,OnTrack,191.0,10305.0,2033.0,pos,0 days 00:00:30.719000,0 days 01:21:52.981000,10512.304126933333,191.28333226666666,5,86.17916693333333,False,8,2031.8963741464445
2020-08-01 14:06:53.063,OnTrack,189.17432184124493,10280.349447342303,2033.1198878178932,car,0 days 00:00:30.762000,0 days 01:21:53.024000,10539.0,192.0,5,86.0,False,8,2034.2049999999997
2020-08-01 14:06:53.240,OnTrack,185.0,10176.0,2034.0,pos,0 days 00:00:30.939000,0 days 01:21:53.201000,10794.912407466667,194.94999893333335,5,91.89999786666667,False,8,2043.7883038533098
2020-08-01 14:06:53.303,OnTrack,183.95486720078225,10139.001161775164,2034.3413651523588,car,0 days 00:00:31.002000,0 days 01:21:53.264000,10886.0,196.0,5,94.0,False,8,2047.2716666666665
2020-08-01 14:06:53.460,OnTrack,181.0,10048.0,2035.0,pos,0 days 00:00:31.159000,0 days 01:21:53.421000,10578.541792,200.5791648,5,48.208352000000005,False,8,2056.153774229011
2020-08-01 14:06:53.543,OnTrack,178.26019531995058,10000.92964093592,2035.0371746994986,car,0 days 00:00:31.242000,0 days 01:21:53.504000,10416.0,203.0,5,24.0,True,8,2060.805
2020-08-01 14:06:53.680,OnTrack,171.0,9925.0,2035.0,pos,0 days 00:00:31.379000,0 days 01:21:53.641000,10227.625088,196.72083626666668,5,17.1500032,True,8,2068.253281403368
2020-08-01 14:06:53.783,OnTrack,162.34246861222013,9869.529290278982,2035.3646946793242,car,0 days 00:00:31.482000,0 days 01:21:53.744000,10086.0,192.0,5,12.0,True,8,2073.6049999999996
2020-08-01 14:06:53.881,OnTrack,151.0,9820.0,2036.0,pos,0 days 00:00:31.580000,0 days 01:21:53.842000,10182.3665408,184.6500096,5,12.0,True,8,2078.461172451594
2020-08-01 14:06:54.023,OnTrack,128.34709677736296,9756.912539617773,2037.3280330261568,car,0 days 00:00:31.722000,0 days 01:21:53.984000,10322.0,174.0,5,12.0,True,8,2085.2049999999995
2020-08-01 14:06:54.101,OnTrack,113.0,9725.0,2038.0,pos,0 days 00:00:31.800000,0 days 01:21:54.062000,10108.057493942857,171.2142902857143,5,12.557141942857143,True,8,2088.8391124082614
2020-08-01 14:06:54.303,OnTrack,64.74358487518334,9648.291781461885,2038.9692014510774,car,0 days 00:00:32.002000,0 days 01:21:54.264000,9554.0,164.0,4,14.0,True,8,2097.960555555555
